date,region,categorie,transactions,ca,marge_pct
2024-04-06,Île-de-France,Sport,54,4281.88,0.3832
2024-04-07,Nord,Électronique,46,3779.3,0.2198
2024-04-07,Nord,Vêtements,41,2764.2,0.4833
2024-04-07,Nord,Alimentation,31,2210.16,0.1369
2024-04-07,Nord,Maison,34,2750.87,0.3374
2024-04-07,Nord,Sport,30,1864.77,0.3562
2024-04-07,Sud,Électronique,59,4214.59,0.2364
2024-04-07,Sud,Vêtements,39,3243.15,0.4699
2024-04-07,Sud,Alimentation,63,2893.85,0.1802
2024-04-07,Sud,Maison,32,2607.86,0.3643
2024-04-07,Sud,Sport,34,2490.44,0.3574
2024-04-07,Est,Électronique,35,2741.51,0.206
2024-04-07,Est,Vêtements,31,2213.96,0.478
2024-04-07,Est,Alimentation,31,1968.22,0.1874
2024-04-07,Est,Maison,28,1871.27,0.3319
2024-04-07,Est,Sport,27,1313.69,0.3448
2024-04-07,Ouest,Électronique,58,3115.3,0.2339
2024-04-07,Ouest,Vêtements,31,2126.57,0.4409
2024-04-07,Ouest,Alimentation,26,1791.37,0.1379
2024-04-07,Ouest,Maison,25,2078.93,0.3419
2024-04-07,Ouest,Sport,30,1415.97,0.3504
2024-04-07,Île-de-France,Électronique,135,9101.68,0.2178
2024-04-07,Île-de-France,Vêtements,88,4885.47,0.4611
2024-04-07,Île-de-France,Alimentation,78,4197.56,0.1575
2024-04-07,Île-de-France,Maison,91,4659.66,0.3413
2024-04-07,Île-de-France,Sport,74,3761.24,0.4165
2024-04-08,Nord,Électronique,88,5195.62,0.1965
2024-04-08,Nord,Vêtements,64,3104.16,0.466
2024-04-08,Nord,Alimentation,44,2733.41,0.1687
2024-04-08,Nord,Maison,64,2916.45,0.3667
2024-04-08,Nord,Sport,36,3012.15,0.3887
2024-04-08,Sud,Électronique,84,5769.24,0.2692
2024-04-08,Sud,Vêtements,72,4005.61,0.4349
2024-04-08,Sud,Alimentation,61,3996.84,0.1806
2024-04-08,Sud,Maison,51,4007.97,0.3441
2024-04-08,Sud,Sport,53,3320.06,0.355
2024-04-08,Est,Électronique,60,4849.61,0.2251
2024-04-08,Est,Vêtements,33,2523.84,0.4491
2024-04-08,Est,Alimentation,28,2298.9,0.1536
2024-04-08,Est,Maison,47,2555.92,0.3811
2024-04-08,Est,Sport,36,1873.66,0.362
2024-04-08,Ouest,Électronique,66,4171.29,0.2369
2024-04-08,Ouest,Vêtements,53,3247.87,0.4491
2024-04-08,Ouest,Alimentation,47,2906.49,0.2109
2024-04-08,Ouest,Maison,41,2734.09,0.3481
2024-04-08,Ouest,Sport,41,2026.39,0.3803
2024-04-08,Île-de-France,Électronique,160,8824.32,0.229
2024-04-08,Île-de-France,Vêtements,116,6769.56,0.4608
2024-04-08,Île-de-France,Alimentation,121,5581.5,0.1505
2024-04-08,Île-de-France,Maison,79,6439.1,0.3908
2024-04-08,Île-de-France,Sport,66,5065.59,0.3707
2024-04-09,Nord,Électronique,95,4932.5,0.2004
2024-04-09,Nord,Vêtements,49,3352.43,0.4322
2024-04-09,Nord,Alimentation,60,3016.52,0.1777
2024-04-09,Nord,Maison,60,3062.05,0.3733
2024-04-09,Nord,Sport,34,2433.18,0.3961
2024-04-09,Sud,Électronique,86,5623.63,0.2712
2024-04-09,Sud,Vêtements,59,4255.88,0.4546
2024-04-09,Sud,Alimentation,58,3641.75,0.1657
2024-04-09,Sud,Maison,55,3632.51,0.3445
2024-04-09,Sud,Sport,40,3063.42,0.3585
2024-04-09,Est,Électronique,49,4154.71,0.1861
2024-04-09,Est,Vêtements,52,3210.95,0.4596
2024-04-09,Est,Alimentation,38,2351.95,0.1736
2024-04-09,Est,Maison,36,2607.34,0.3693
2024-04-09,Est,Sport,37,2213.88,0.4129
2024-04-09,Ouest,Électronique,79,3821.07,0.238
2024-04-09,Ouest,Vêtements,59,3458.55,0.4234
2024-04-09,Ouest,Alimentation,38,2259.97,0.1666
2024-04-09,Ouest,Maison,49,3248.16,0.3371
2024-04-09,Ouest,Sport,33,2717.91,0.3819
2024-04-09,Île-de-France,Électronique,124,9875.85,0.2081
2024-04-09,Île-de-France,Vêtements,159,7279.37,0.4432
2024-04-09,Île-de-France,Alimentation,80,5703.06,0.1825
2024-04-09,Île-de-France,Maison,73,6008.46,0.3485
2024-04-09,Île-de-France,Sport,64,4711.95,0.3794
2024-04-10,Nord,Électronique,86,4610.18,0.219
2024-04-10,Nord,Vêtements,52,3634.07,0.4361
2024-04-10,Nord,Alimentation,40,3190.85,0.1805
2024-04-10,Nord,Maison,45,3053.92,0.3842
2024-04-10,Nord,Sport,27,2254.81,0.4062
2024-04-10,Sud,Électronique,140,6352.85,0.2033
2024-04-10,Sud,Vêtements,71,4302.53,0.4366
2024-04-10,Sud,Alimentation,57,3635.65,0.1524
2024-04-10,Sud,Maison,51,3952.89,0.3488
2024-04-10,Sud,Sport,45,3354.31,0.3988
2024-04-10,Est,Électronique,71,3988.04,0.214
2024-04-10,Est,Vêtements,57,2932.96,0.4499
2024-04-10,Est,Alimentation,53,2550.76,0.1444
2024-04-10,Est,Maison,32,2665.34,0.3605
2024-04-10,Est,Sport,32,2218.85,0.3955
2024-04-10,Ouest,Électronique,71,5002.91,0.2468
2024-04-10,Ouest,Vêtements,44,3274.59,0.4506
2024-04-10,Ouest,Alimentation,49,2649.67,0.1865
2024-04-10,Ouest,Maison,43,2871.91,0.3329
2024-04-10,Ouest,Sport,32,2201.67,0.405
2024-04-10,Île-de-France,Électronique,134,9363.49,0.2207
2024-04-10,Île-de-France,Vêtements,99,6814.03,0.4564
2024-04-10,Île-de-France,Alimentation,101,5081.69,0.1865
2024-04-10,Île-de-France,Maison,115,6271.77,0.3551
2024-04-10,Île-de-France,Sport,73,5096.36,0.3604
2024-04-11,Nord,Électronique,58,4758.86,0.2249
2024-04-11,Nord,Vêtements,49,3147.43,0.4314
2024-04-11,Nord,Alimentation,37,3111.25,0.1739
2024-04-11,Nord,Maison,45,3438.65,0.3417
2024-04-11,Nord,Sport,28,2191.45,0.3911
2024-04-11,Sud,Électronique,105,6166.0,0.2181
2024-04-11,Sud,Vêtements,60,4793.67,0.4226
2024-04-11,Sud,Alimentation,68,3815.69,0.1865
2024-04-11,Sud,Maison,67,3077.58,0.372
2024-04-11,Sud,Sport,51,3561.25,0.3937
2024-04-11,Est,Électronique,91,4363.2,0.2522
2024-04-11,Est,Vêtements,54,3056.69,0.4312
2024-04-11,Est,Alimentation,35,2374.66,0.1642
2024-04-11,Est,Maison,41,2960.46,0.3313
2024-04-11,Est,Sport,32,2297.65,0.3646
2024-04-11,Ouest,Électronique,104,4766.97,0.2612
2024-04-11,Ouest,Vêtements,35,2960.86,0.4796
2024-04-11,Ouest,Alimentation,47,2630.23,0.2049
2024-04-11,Ouest,Maison,42,2742.49,0.3278
2024-04-11,Ouest,Sport,43,2264.74,0.3423
2024-04-11,Île-de-France,Électronique,179,11187.16,0.224
2024-04-11,Île-de-France,Vêtements,108,6182.12,0.4738
2024-04-11,Île-de-France,Alimentation,81,5570.83,0.2345
2024-04-11,Île-de-France,Maison,121,5857.75,0.3219
2024-04-11,Île-de-France,Sport,55,4406.86,0.3976
2024-04-12,Nord,Électronique,64,4259.82,0.217
2024-04-12,Nord,Vêtements,78,3915.8,0.4097
2024-04-12,Nord,Alimentation,53,3182.76,0.161
2024-04-12,Nord,Maison,43,3195.64,0.3749
2024-04-12,Nord,Sport,46,2350.56,0.3937
2024-04-12,Sud,Électronique,130,6013.08,0.187
2024-04-12,Sud,Vêtements,58,4872.45,0.4113
2024-04-12,Sud,Alimentation,58,3896.33,0.1814
2024-04-12,Sud,Maison,57,3936.45,0.3463
2024-04-12,Sud,Sport,54,2903.76,0.3661
2024-04-12,Est,Électronique,61,4022.59,0.2471
2024-04-12,Est,Vêtements,39,2603.54,0.4452
2024-04-12,Est,Alimentation,39,2459.47,0.1895
2024-04-12,Est,Maison,29,2204.51,0.3561
2024-04-12,Est,Sport,29,2215.34,0.3948
2024-04-12,Ouest,Électronique,66,4263.53,0.198
2024-04-12,Ouest,Vêtements,60,3498.94,0.4345
2024-04-12,Ouest,Alimentation,29,2501.11,0.1594
2024-04-12,Ouest,Maison,48,3006.27,0.3232
2024-04-12,Ouest,Sport,30,2236.04,0.3644
2024-04-12,Île-de-France,Électronique,188,10650.81,0.2208
2024-04-12,Île-de-France,Vêtements,99,7664.42,0.4122
2024-04-12,Île-de-France,Alimentation,121,6131.81,0.1607
2024-04-12,Île-de-France,Maison,76,5917.73,0.3411
2024-04-12,Île-de-France,Sport,62,5186.07,0.3614
2024-04-13,Nord,Électronique,71,4538.27,0.2548
2024-04-13,Nord,Vêtements,38,2638.84,0.4095
2024-04-13,Nord,Alimentation,31,2520.76,0.1715
2024-04-13,Nord,Maison,40,2517.51,0.3479
2024-04-13,Nord,Sport,25,2128.13,0.3952
2024-04-13,Sud,Électronique,74,4920.59,0.2031
2024-04-13,Sud,Vêtements,52,3531.45,0.4353
2024-04-13,Sud,Alimentation,36,2371.7,0.2031
2024-04-13,Sud,Maison,49,2642.69,0.384
2024-04-13,Sud,Sport,31,2312.59,0.3913
2024-04-13,Est,Électronique,44,2703.9,0.1983
2024-04-13,Est,Vêtements,36,2449.21,0.4045
2024-04-13,Est,Alimentation,25,1638.6,0.1798
2024-04-13,Est,Maison,24,2015.7,0.349
2024-04-13,Est,Sport,29,1781.55,0.4016
2024-04-13,Ouest,Électronique,45,3425.89,0.2345
2024-04-13,Ouest,Vêtements,31,2477.55,0.4477
2024-04-13,Ouest,Alimentation,33,1880.52,0.1856
2024-04-13,Ouest,Maison,25,1987.73,0.3313
2024-04-13,Ouest,Sport,28,1565.25,0.3671
2024-04-13,Île-de-France,Électronique,166,7521.63,0.2476
2024-04-13,Île-de-France,Vêtements,89,4444.71,0.4206
2024-04-13,Île-de-France,Alimentation,62,4599.95,0.2007
2024-04-13,Île-de-France,Maison,60,4996.85,0.3864
2024-04-13,Île-de-France,Sport,67,4293.92,0.3558
2024-04-14,Nord,Électronique,57,4379.85,0.2202
2024-04-14,Nord,Vêtements,34,2880.07,0.4534
2024-04-14,Nord,Alimentation,46,2134.57,0.1669
2024-04-14,Nord,Maison,30,2514.27,0.3099
2024-04-14,Nord,Sport,28,1917.67,0.3633
2024-04-14,Sud,Électronique,58,4797.53,0.2144
2024-04-14,Sud,Vêtements,58,3538.91,0.4455
2024-04-14,Sud,Alimentation,52,2603.22,0.2143
2024-04-14,Sud,Maison,39,2950.38,0.3654
2024-04-14,Sud,Sport,46,2295.03,0.3796
2024-04-14,Est,Électronique,62,3645.66,0.2192
2024-04-14,Est,Vêtements,33,2446.16,0.4715
2024-04-14,Est,Alimentation,29,1924.33,0.1797
2024-04-14,Est,Maison,31,1800.04,0.3454
2024-04-14,Est,Sport,28,1590.4,0.3716
2024-04-14,Ouest,Électronique,62,3636.49,0.2051
2024-04-14,Ouest,Vêtements,29,2273.08,0.4397
2024-04-14,Ouest,Alimentation,29,1899.41,0.1585
2024-04-14,Ouest,Maison,30,2336.54,0.3787
2024-04-14,Ouest,Sport,29,1674.37,0.3781
2024-04-14,Île-de-France,Électronique,123,7085.25,0.2049
2024-04-14,Île-de-France,Vêtements,101,6126.28,0.4556
2024-04-14,Île-de-France,Alimentation,68,3888.12,0.2049
2024-04-14,Île-de-France,Maison,94,4565.46,0.3507
2024-04-14,Île-de-France,Sport,52,3861.79,0.3776
2024-04-15,Nord,Électronique,68,5323.16,0.2494
2024-04-15,Nord,Vêtements,48,3203.82,0.4405
2024-04-15,Nord,Alimentation,48,3290.87,0.2255
2024-04-15,Nord,Maison,39,3302.68,0.356
2024-04-15,Nord,Sport,38,2465.28,0.3707
2024-04-15,Sud,Électronique,82,6168.89,0.2442
2024-04-15,Sud,Vêtements,57,4254.85,0.438
2024-04-15,Sud,Alimentation,61,3392.91,0.1596
2024-04-15,Sud,Maison,73,4379.6,0.3309
2024-04-15,Sud,Sport,36,2854.43,0.3825
2024-04-15,Est,Électronique,63,4687.23,0.1946
2024-04-15,Est,Vêtements,44,3073.47,0.4454
2024-04-15,Est,Alimentation,26,2154.57,0.1743
2024-04-15,Est,Maison,43,2535.91,0.3633
2024-04-15,Est,Sport,29,2200.11,0.3989
2024-04-15,Ouest,Électronique,84,5099.3,0.2106
2024-04-15,Ouest,Vêtements,39,3343.93,0.4255
2024-04-15,Ouest,Alimentation,34,2479.42,0.1418
2024-04-15,Ouest,Maison,41,3157.66,0.3529
2024-04-15,Ouest,Sport,32,2342.58,0.3879
2024-04-15,Île-de-France,Électronique,197,10463.15,0.2132
2024-04-15,Île-de-France,Vêtements,86,6822.99,0.4563
2024-04-15,Île-de-France,Alimentation,72,5694.78,0.2194
2024-04-15,Île-de-France,Maison,100,5640.88,0.3431
2024-04-15,Île-de-France,Sport,80,6184.35,0.3908
2024-04-16,Nord,Électronique,68,5193.76,0.2473
2024-04-16,Nord,Vêtements,62,3835.07,0.4288
2024-04-16,Nord,Alimentation,61,2793.48,0.194
2024-04-16,Nord,Maison,56,3414.12,0.3157
2024-04-16,Nord,Sport,33,2732.13,0.3819
2024-04-16,Sud,Électronique,89,6024.03,0.1859
2024-04-16,Sud,Vêtements,77,4675.27,0.4318
2024-04-16,Sud,Alimentation,71,3267.5,0.1194
2024-04-16,Sud,Maison,53,3600.69,0.3706
2024-04-16,Sud,Sport,46,2866.86,0.3697
2024-04-16,Est,Électronique,80,4268.0,0.1889
2024-04-16,Est,Vêtements,37,2705.1,0.4506
2024-04-16,Est,Alimentation,36,2313.41,0.1859
2024-04-16,Est,Maison,49,2734.38,0.3361
2024-04-16,Est,Sport,29,2396.51,0.4358
2024-04-16,Ouest,Électronique,86,5271.53,0.2461
2024-04-16,Ouest,Vêtements,54,3398.71,0.4403
2024-04-16,Ouest,Alimentation,50,2642.09,0.1882
2024-04-16,Ouest,Maison,46,2635.0,0.3704
2024-04-16,Ouest,Sport,44,2427.71,0.3611
2024-04-16,Île-de-France,Électronique,145,9316.45,0.193
2024-04-16,Île-de-France,Vêtements,111,6458.55,0.4736
2024-04-16,Île-de-France,Alimentation,128,6545.86,0.1628
2024-04-16,Île-de-France,Maison,117,6471.38,0.3441
2024-04-16,Île-de-France,Sport,73,5271.67,0.3739
2024-04-17,Nord,Électronique,121,5559.68,0.1978
2024-04-17,Nord,Vêtements,46,3572.54,0.4846
2024-04-17,Nord,Alimentation,48,2886.12,0.1979
2024-04-17,Nord,Maison,46,3737.3,0.3429
2024-04-17,Nord,Sport,49,2447.37,0.3925
2024-04-17,Sud,Électronique,86,5993.52,0.2075
2024-04-17,Sud,Vêtements,94,4407.92,0.4044
2024-04-17,Sud,Alimentation,45,3221.73,0.17
2024-04-17,Sud,Maison,61,3826.47,0.2857
2024-04-17,Sud,Sport,52,3505.21,0.3824
2024-04-17,Est,Électronique,65,4137.87,0.233
2024-04-17,Est,Vêtements,53,3049.31,0.4345
2024-04-17,Est,Alimentation,36,2430.69,0.1556
2024-04-17,Est,Maison,39,2746.92,0.3407
2024-04-17,Est,Sport,28,2077.47,0.3527
2024-04-17,Ouest,Électronique,62,3627.37,0.2334
2024-04-17,Ouest,Vêtements,46,3356.41,0.4531
2024-04-17,Ouest,Alimentation,31,2545.03,0.1642
2024-04-17,Ouest,Maison,36,2837.14,0.3618
2024-04-17,Ouest,Sport,28,1973.85,0.339
2024-04-17,Île-de-France,Électronique,149,8819.98,0.2274
2024-04-17,Île-de-France,Vêtements,115,6758.38,0.4076
2024-04-17,Île-de-France,Alimentation,67,5585.22,0.1697
2024-04-17,Île-de-France,Maison,94,6700.64,0.377
2024-04-17,Île-de-France,Sport,82,5656.11,0.3809
2024-04-18,Nord,Électronique,86,5177.94,0.2583
2024-04-18,Nord,Vêtements,48,3932.39,0.4195
2024-04-18,Nord,Alimentation,52,3182.7,0.1797
2024-04-18,Nord,Maison,54,3203.64,0.3395
2024-04-18,Nord,Sport,57,2716.04,0.3975
2024-04-18,Sud,Électronique,86,5802.77,0.2021
2024-04-18,Sud,Vêtements,72,4273.84,0.4255
2024-04-18,Sud,Alimentation,70,3534.52,0.2094
2024-04-18,Sud,Maison,67,3757.2,0.3797
2024-04-18,Sud,Sport,52,3069.53,0.3328
2024-04-18,Est,Électronique,87,4011.19,0.1914
2024-04-18,Est,Vêtements,61,2853.39,0.4601
2024-04-18,Est,Alimentation,33,2628.33,0.1933
2024-04-18,Est,Maison,32,2385.98,0.3494
2024-04-18,Est,Sport,23,1925.41,0.3964
2024-04-18,Ouest,Électronique,56,4631.0,0.2362
2024-04-18,Ouest,Vêtements,47,2983.3,0.4622
2024-04-18,Ouest,Alimentation,33,2524.29,0.1665
2024-04-18,Ouest,Maison,36,2517.58,0.3289
2024-04-18,Ouest,Sport,28,2045.59,0.3727
2024-04-18,Île-de-France,Électronique,177,10039.64,0.2054
2024-04-18,Île-de-France,Vêtements,152,6975.36,0.4432
2024-04-18,Île-de-France,Alimentation,98,5705.48,0.1062
2024-04-18,Île-de-France,Maison,85,6138.34,0.3309
2024-04-18,Île-de-France,Sport,72,4963.82,0.4099
2024-04-19,Nord,Électronique,92,4780.57,0.2019
2024-04-19,Nord,Vêtements,51,3368.7,0.4354
2024-04-19,Nord,Alimentation,57,3029.13,0.1818
2024-04-19,Nord,Maison,52,3525.57,0.3598
2024-04-19,Nord,Sport,50,2346.52,0.3622
2024-04-19,Sud,Électronique,142,6688.74,0.2029
2024-04-19,Sud,Vêtements,60,4650.61,0.4306
2024-04-19,Sud,Alimentation,66,4041.53,0.1716
2024-04-19,Sud,Maison,56,3853.62,0.3276
2024-04-19,Sud,Sport,39,2570.35,0.3818
2024-04-19,Est,Électronique,67,4273.5,0.2459
2024-04-19,Est,Vêtements,45,2760.67,0.4288
2024-04-19,Est,Alimentation,25,2005.85,0.1564
2024-04-19,Est,Maison,55,3028.31,0.3073
2024-04-19,Est,Sport,27,2136.9,0.4134
2024-04-19,Ouest,Électronique,57,4238.83,0.2333
2024-04-19,Ouest,Vêtements,58,3053.36,0.4723
2024-04-19,Ouest,Alimentation,43,2559.17,0.1792
2024-04-19,Ouest,Maison,32,2573.38,0.3547
2024-04-19,Ouest,Sport,32,2089.74,0.3652
2024-04-19,Île-de-France,Électronique,154,8624.1,0.2199
2024-04-19,Île-de-France,Vêtements,96,7298.36,0.4339
2024-04-19,Île-de-France,Alimentation,86,6405.38,0.1737
2024-04-19,Île-de-France,Maison,115,6048.06,0.3609
2024-04-19,Île-de-France,Sport,63,4820.78,0.4131
2024-04-20,Nord,Électronique,54,3966.99,0.2491
2024-04-20,Nord,Vêtements,33,2455.62,0.4677
2024-04-20,Nord,Alimentation,44,2046.46,0.1999
2024-04-20,Nord,Maison,48,2392.01,0.3609
2024-04-20,Nord,Sport,39,2128.27,0.379
2024-04-20,Sud,Électronique,50,4285.21,0.2038
2024-04-20,Sud,Vêtements,41,3387.84,0.4233
2024-04-20,Sud,Alimentation,36,2761.9,0.1554
2024-04-20,Sud,Maison,53,2800.34,0.3736
2024-04-20,Sud,Sport,40,2561.71,0.3727
2024-04-20,Est,Électronique,52,3191.64,0.2203
2024-04-20,Est,Vêtements,32,1971.67,0.4765
2024-04-20,Est,Alimentation,27,1853.66,0.1833
2024-04-20,Est,Maison,37,1987.84,0.353
2024-04-20,Est,Sport,27,1524.08,0.38
2024-04-20,Ouest,Électronique,58,3267.36,0.2202
2024-04-20,Ouest,Vêtements,35,2920.38,0.4604
2024-04-20,Ouest,Alimentation,21,1757.89,0.216
2024-04-20,Ouest,Maison,40,2050.92,0.362
2024-04-20,Ouest,Sport,23,1766.25,0.4177
2024-04-20,Île-de-France,Électronique,92,7779.13,0.2478
2024-04-20,Île-de-France,Vêtements,61,4829.32,0.4517
2024-04-20,Île-de-France,Alimentation,53,4472.17,0.1655
2024-04-20,Île-de-France,Maison,79,5026.25,0.3827
2024-04-20,Île-de-France,Sport,46,3261.26,0.354
2024-04-21,Nord,Électronique,76,4023.63,0.2427
2024-04-21,Nord,Vêtements,47,3017.06,0.4494
2024-04-21,Nord,Alimentation,33,2425.94,0.1842
2024-04-21,Nord,Maison,50,2603.28,0.3459
2024-04-21,Nord,Sport,26,2014.12,0.3618
2024-04-21,Sud,Électronique,100,5004.41,0.1996
2024-04-21,Sud,Vêtements,60,3592.03,0.4441
2024-04-21,Sud,Alimentation,37,2662.81,0.2321
2024-04-21,Sud,Maison,50,3224.95,0.3544
2024-04-21,Sud,Sport,39,2331.06,0.3641
2024-04-21,Est,Électronique,48,3198.83,0.2162
2024-04-21,Est,Vêtements,24,2008.71,0.4436
2024-04-21,Est,Alimentation,26,1720.91,0.1633
2024-04-21,Est,Maison,27,1889.96,0.3364
2024-04-21,Est,Sport,26,1753.97,0.3636
2024-04-21,Ouest,Électronique,63,3800.63,0.1815
2024-04-21,Ouest,Vêtements,32,2538.45,0.4564
2024-04-21,Ouest,Alimentation,24,1831.07,0.1621
2024-04-21,Ouest,Maison,47,2328.72,0.3686
2024-04-21,Ouest,Sport,23,1809.36,0.4033
2024-04-21,Île-de-France,Électronique,100,6752.62,0.2127
2024-04-21,Île-de-France,Vêtements,65,5168.68,0.4649
2024-04-21,Île-de-France,Alimentation,46,3864.04,0.2239
2024-04-21,Île-de-France,Maison,100,4620.69,0.3428
2024-04-21,Île-de-France,Sport,39,3180.82,0.37
2024-04-22,Nord,Électronique,85,5682.28,0.2493
2024-04-22,Nord,Vêtements,41,3566.13,0.4325
2024-04-22,Nord,Alimentation,42,2730.09,0.1735
2024-04-22,Nord,Maison,45,3443.23,0.3574
2024-04-22,Nord,Sport,39,2318.27,0.3629
2024-04-22,Sud,Électronique,99,6203.04,0.1848
2024-04-22,Sud,Vêtements,84,5123.08,0.453
2024-04-22,Sud,Alimentation,56,3326.64,0.1698
2024-04-22,Sud,Maison,59,4232.51,0.3662
2024-04-22,Sud,Sport,47,3197.91,0.3511
2024-04-22,Est,Électronique,79,5162.71,0.202
2024-04-22,Est,Vêtements,69,3410.15,0.4604
2024-04-22,Est,Alimentation,48,2288.24,0.188
2024-04-22,Est,Maison,51,2680.79,0.3362
2024-04-22,Est,Sport,27,2315.98,0.3789
2024-04-22,Ouest,Électronique,57,3972.59,0.246
2024-04-22,Ouest,Vêtements,41,3349.64,0.4446
2024-04-22,Ouest,Alimentation,38,2172.03,0.1926
2024-04-22,Ouest,Maison,38,2434.08,0.339
2024-04-22,Ouest,Sport,27,2206.3,0.3832
2024-04-22,Île-de-France,Électronique,145,8749.34,0.2103
2024-04-22,Île-de-France,Vêtements,92,6440.2,0.4397
2024-04-22,Île-de-France,Alimentation,131,6098.46,0.1786
2024-04-22,Île-de-France,Maison,91,6932.57,0.3637
2024-04-22,Île-de-France,Sport,61,5031.34,0.3913
2024-04-23,Nord,Électronique,110,5056.18,0.1782
2024-04-23,Nord,Vêtements,67,3520.9,0.4409
2024-04-23,Nord,Alimentation,41,2949.29,0.1954
2024-04-23,Nord,Maison,36,2914.3,0.3758
2024-04-23,Nord,Sport,53,2625.9,0.3451
2024-04-23,Sud,Électronique,83,6314.6,0.1903
2024-04-23,Sud,Vêtements,87,3930.27,0.4619
2024-04-23,Sud,Alimentation,42,3470.82,0.2072
2024-04-23,Sud,Maison,65,4178.67,0.3001
2024-04-23,Sud,Sport,52,3448.48,0.3743
2024-04-23,Est,Électronique,82,3821.52,0.2029
2024-04-23,Est,Vêtements,52,2653.46,0.4589
2024-04-23,Est,Alimentation,35,2652.44,0.2023
2024-04-23,Est,Maison,35,2910.78,0.3502
2024-04-23,Est,Sport,38,2185.52,0.4031
2024-04-23,Ouest,Électronique,92,4383.1,0.1922
2024-04-23,Ouest,Vêtements,47,3215.34,0.4565
2024-04-23,Ouest,Alimentation,55,2551.55,0.2232
2024-04-23,Ouest,Maison,52,3226.74,0.3656
2024-04-23,Ouest,Sport,39,2100.2,0.3947
2024-04-23,Île-de-France,Électronique,120,9484.84,0.1987
2024-04-23,Île-de-France,Vêtements,98,6773.31,0.4727
2024-04-23,Île-de-France,Alimentation,100,5177.03,0.1961
2024-04-23,Île-de-France,Maison,75,6340.28,0.3564
2024-04-23,Île-de-France,Sport,100,5395.43,0.3598
2024-04-24,Nord,Électronique,87,5074.48,0.1857
2024-04-24,Nord,Vêtements,74,3449.42,0.4353
2024-04-24,Nord,Alimentation,58,2863.21,0.2178
2024-04-24,Nord,Maison,40,3033.02,0.3544
2024-04-24,Nord,Sport,53,2585.47,0.3916
2024-04-24,Sud,Électronique,77,6145.78,0.2466
2024-04-24,Sud,Vêtements,58,4976.91,0.4682
2024-04-24,Sud,Alimentation,58,3691.92,0.1536
2024-04-24,Sud,Maison,60,4063.59,0.3333
2024-04-24,Sud,Sport,46,2960.71,0.3811
2024-04-24,Est,Électronique,59,4142.08,0.2343
2024-04-24,Est,Vêtements,48,3162.72,0.4634
2024-04-24,Est,Alimentation,29,2339.94,0.2006
2024-04-24,Est,Maison,53,2526.9,0.3311
2024-04-24,Est,Sport,37,2036.6,0.4069
2024-04-24,Ouest,Électronique,58,4591.64,0.2158
2024-04-24,Ouest,Vêtements,58,3742.97,0.4696
2024-04-24,Ouest,Alimentation,54,2714.67,0.1761
2024-04-24,Ouest,Maison,37,2462.52,0.331
2024-04-24,Ouest,Sport,48,2465.03,0.3237
2024-04-24,Île-de-France,Électronique,162,8525.9,0.2217
2024-04-24,Île-de-France,Vêtements,109,8078.35,0.4279
2024-04-24,Île-de-France,Alimentation,90,5453.68,0.2197
2024-04-24,Île-de-France,Maison,108,7048.17,0.3237
2024-04-24,Île-de-France,Sport,68,4820.68,0.3763
2024-04-25,Nord,Électronique,60,4935.0,0.2274
2024-04-25,Nord,Vêtements,73,3874.51,0.4658
2024-04-25,Nord,Alimentation,56,2909.14,0.1484
2024-04-25,Nord,Maison,57,2959.96,0.3265
2024-04-25,Nord,Sport,51,2643.68,0.3675
2024-04-25,Sud,Électronique,73,6198.95,0.2142
2024-04-25,Sud,Vêtements,60,4125.77,0.4431
2024-04-25,Sud,Alimentation,50,3549.65,0.183
2024-04-25,Sud,Maison,84,4097.79,0.3116
2024-04-25,Sud,Sport,40,3366.91,0.3985
2024-04-25,Est,Électronique,62,4808.26,0.228
2024-04-25,Est,Vêtements,43,2851.59,0.4341
2024-04-25,Est,Alimentation,40,2565.71,0.1719
2024-04-25,Est,Maison,36,2777.56,0.3767
2024-04-25,Est,Sport,40,2263.65,0.3702
2024-04-25,Ouest,Électronique,61,3957.18,0.2247
2024-04-25,Ouest,Vêtements,34,2907.4,0.4322
2024-04-25,Ouest,Alimentation,31,2650.18,0.1696
2024-04-25,Ouest,Maison,66,3032.16,0.3471
2024-04-25,Ouest,Sport,28,2247.51,0.4327
2024-04-25,Île-de-France,Électronique,138,9995.09,0.2086
2024-04-25,Île-de-France,Vêtements,92,7243.91,0.4533
2024-04-25,Île-de-France,Alimentation,91,5583.47,0.1683
2024-04-25,Île-de-France,Maison,100,6057.79,0.3125
2024-04-25,Île-de-France,Sport,103,5039.93,0.379
2024-04-26,Nord,Électronique,71,5024.55,0.2364
2024-04-26,Nord,Vêtements,55,3470.65,0.4713
2024-04-26,Nord,Alimentation,30,2475.22,0.1546
2024-04-26,Nord,Maison,65,3195.29,0.3313
2024-04-26,Nord,Sport,35,2315.54,0.3868
2024-04-26,Sud,Électronique,72,6070.11,0.2605
2024-04-26,Sud,Vêtements,91,4282.61,0.4677
2024-04-26,Sud,Alimentation,40,3462.97,0.1835
2024-04-26,Sud,Maison,52,4238.47,0.3311
2024-04-26,Sud,Sport,54,3148.82,0.3764
2024-04-26,Est,Électronique,66,4294.48,0.2567
2024-04-26,Est,Vêtements,60,3174.76,0.4304
2024-04-26,Est,Alimentation,25,2089.5,0.1869
2024-04-26,Est,Maison,47,2593.25,0.3204
